hotel_type,window_booking,check_in,booking_status,booking_changes,reservation_date,reservation_status,deposit_type,weekend_nights,week_nights,days_in_waiting_list,number_adults,number_children,number_babies,country_code,country_name,region,market_segment,distribution_channel,repeated_guest,customer_type,reserved_room,assigned_room,meal_code,special_requests,prev_cancels,prev_not_cancels,adr,bucket
City Hotel,133,2016-04-14,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,3,0,2,0.0,0,FRA,France,Europe,Offline TA/TO,TA/TO,No,Transient,A,D,Bed & Breakfast,0,0,0,80.0,91-180 days
City Hotel,77,2016-04-13,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,4,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,C,Bed & Breakfast,0,0,0,90.95,31-90 days
City Hotel,14,2016-04-15,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,2,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,142.0,8-30 days
City Hotel,1,2016-04-16,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,1,0,2,0.0,0,MAR,Morocco,Africa,Online TA,Direct,No,Transient,A,A,Self Catering,1,0,0,89.0,0-7 days
City Hotel,1,2016-04-12,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,5,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Half Board,0,0,0,120.0,0-7 days
City Hotel,11,2016-04-15,Confirmed,0,2016-04-17,Check-Out,No Deposit,0,2,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,115.0,8-30 days
City Hotel,77,2016-04-13,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,4,0,2,0.0,0,AUT,Austria,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,75.16,31-90 days
City Hotel,199,2016-04-14,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Contract,A,A,Bed & Breakfast,1,0,0,106.2,180+ days
City Hotel,54,2016-04-11,Confirmed,0,2016-04-18,Check-Out,No Deposit,2,5,0,2,0.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,114.63,31-90 days
City Hotel,88,2016-04-14,Confirmed,1,2016-04-18,Check-Out,No Deposit,1,3,0,3,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient-Party,A,D,Bed & Breakfast,1,0,0,115.75,31-90 days
City Hotel,88,2016-04-14,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,ITA,Italy,Europe,Direct,Direct,No,Transient-Party,A,A,Bed & Breakfast,0,0,0,80.75,31-90 days
City Hotel,33,2016-04-14,Confirmed,1,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,1,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,126.0,31-90 days
City Hotel,33,2016-04-14,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,99.0,31-90 days
City Hotel,70,2016-04-14,Confirmed,2,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,90.56,31-90 days
City Hotel,23,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,129.0,8-30 days
City Hotel,11,2016-04-17,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,0,0,1,0.0,0,TUR,Turkey,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,95.0,8-30 days
City Hotel,4,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,1,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,104.0,0-7 days
City Hotel,130,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,FRA,France,Europe,Offline TA/TO,TA/TO,No,Transient,A,D,Bed & Breakfast,0,0,0,71.0,91-180 days
City Hotel,4,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,1,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,104.0,0-7 days
City Hotel,16,2016-04-17,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,0,0,3,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,D,E,Bed & Breakfast,2,0,0,137.0,8-30 days
City Hotel,79,2016-04-12,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,5,0,2,0.0,0,FRA,France,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,85.5,31-90 days
City Hotel,24,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,SWE,Sweden,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,118.33,8-30 days
City Hotel,94,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,90.08,91-180 days
City Hotel,94,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,81.08,91-180 days
City Hotel,90,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,114.3,31-90 days
City Hotel,3,2016-04-17,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,0,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,89.0,0-7 days
City Hotel,90,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,96.3,31-90 days
City Hotel,0,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,2.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,0,0,0,190.0,0-7 days
City Hotel,6,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,3,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,157.0,0-7 days
City Hotel,39,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,2.0,0,AUS,Australia,Oceania,Direct,Direct,No,Transient,G,G,Bed & Breakfast,1,0,0,265.0,31-90 days
City Hotel,77,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,68.04,31-90 days
City Hotel,15,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,BEL,Belgium,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,118.33,8-30 days
City Hotel,5,2016-04-14,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,138.5,0-7 days
City Hotel,36,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,3,0.0,0,BRA,Brazil,Americas,Online TA,TA/TO,No,Transient,G,G,Bed & Breakfast,2,0,0,203.02,31-90 days
City Hotel,4,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,93.17,0-7 days
City Hotel,0,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,89.0,0-7 days
City Hotel,0,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,101.0,0-7 days
City Hotel,73,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,3,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,137.7,31-90 days
City Hotel,1,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,77.77,0-7 days
City Hotel,32,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,1,0,0,109.8,31-90 days
City Hotel,32,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,3,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,142.2,31-90 days
City Hotel,1,2016-04-17,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,0,0,2,0.0,0,ARE,United Arab Emirates,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,2,0,0,89.0,0-7 days
City Hotel,7,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,1.0,0,ISR,Israel,Asia,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,1,0,0,134.0,0-7 days
City Hotel,7,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,1.0,0,ISR,Israel,Asia,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,1,0,0,143.0,0-7 days
City Hotel,60,2016-04-17,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,94.5,31-90 days
City Hotel,93,2016-04-14,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,3,0,2,0.0,0,FRA,France,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,1,0,0,80.75,91-180 days
City Hotel,28,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,114.0,8-30 days
City Hotel,0,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,1.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,0,0,0,119.0,0-7 days
City Hotel,79,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,3,0.0,0,POL,Poland,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,128.7,31-90 days
City Hotel,6,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,2,0.0,0,BGD,Bangladesh,Asia,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,116.0,0-7 days
City Hotel,53,2016-04-13,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,4,0,2,0.0,0,BEL,Belgium,Europe,Direct,Direct,No,Transient,E,E,Bed & Breakfast,0,0,0,140.75,31-90 days
City Hotel,6,2016-04-16,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,1,0,3,0.0,0,BGD,Bangladesh,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,152.0,0-7 days
City Hotel,79,2016-04-15,Confirmed,0,2016-04-18,Check-Out,No Deposit,1,2,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,G,Bed & Breakfast,3,0,0,96.3,31-90 days
City Hotel,47,2016-04-15,Confirmed,2,2016-04-18,Check-Out,No Deposit,1,2,0,2,2.0,0,POL,Poland,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,2,0,0,173.12,31-90 days
City Hotel,2,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,CHE,Switzerland,Europe,Direct,Direct,No,Transient,A,D,Bed & Breakfast,1,0,0,109.0,0-7 days
City Hotel,11,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,1.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,1,0,0,119.0,8-30 days
City Hotel,40,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,109.8,31-90 days
City Hotel,94,2016-04-12,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,5,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,69.1,91-180 days
City Hotel,52,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,2.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,2,0,0,177.3,31-90 days
City Hotel,1,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,SWE,Sweden,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,99.0,0-7 days
City Hotel,4,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,1,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,89.0,0-7 days
City Hotel,84,2016-04-14,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,3,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,90.95,31-90 days
City Hotel,97,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,102.3,91-180 days
City Hotel,97,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient-Party,D,D,Bed & Breakfast,0,0,0,102.3,91-180 days
City Hotel,8,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,101.0,8-30 days
City Hotel,2,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,101.0,0-7 days
City Hotel,13,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,1,0.0,0,ESP,Spain,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,95.0,8-30 days
City Hotel,90,2016-04-14,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,3,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,90.95,31-90 days
City Hotel,25,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,1.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,127.67,8-30 days
City Hotel,134,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Offline TA/TO,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,80.0,91-180 days
City Hotel,5,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,1,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,64.68,0-7 days
City Hotel,45,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,1,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,99.0,31-90 days
City Hotel,2,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,89.0,0-7 days
City Hotel,75,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient-Party,A,A,Self Catering,0,0,0,90.0,31-90 days
City Hotel,61,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,3,0.0,0,USA,United States,Americas,Direct,Direct,No,Transient,F,F,Bed & Breakfast,3,0,0,151.3,31-90 days
City Hotel,3,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,EST,Estonia,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,75.65,0-7 days
City Hotel,158,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,B,B,Bed & Breakfast,1,0,0,69.92,91-180 days
City Hotel,79,2016-04-16,Confirmed,1,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,96.3,31-90 days
City Hotel,16,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,101.0,8-30 days
City Hotel,3,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,EST,Estonia,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,84.65,0-7 days
City Hotel,158,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,B,B,Bed & Breakfast,1,0,0,69.92,91-180 days
City Hotel,29,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,95.95,8-30 days
City Hotel,22,2016-04-14,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,3,0,3,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,152.6,8-30 days
City Hotel,59,2016-04-12,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,5,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,113.41,31-90 days
City Hotel,29,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,101.0,8-30 days
City Hotel,48,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,IRL,Ireland,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,100.8,31-90 days
City Hotel,28,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,ITA,Italy,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,101.0,8-30 days
City Hotel,70,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,2.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,2,0,0,174.3,31-90 days
City Hotel,1,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,USA,United States,Americas,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,111.0,0-7 days
City Hotel,33,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,1,1.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,0,0,0,104.96,31-90 days
City Hotel,33,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,1,1.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,D,E,Bed & Breakfast,1,0,0,91.48,31-90 days
City Hotel,28,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,89.0,8-30 days
City Hotel,17,2016-04-14,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,3,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,1,0,0,96.26,8-30 days
City Hotel,1,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,CHN,China,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,2,0,0,89.0,0-7 days
City Hotel,67,2016-04-15,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,2,0,2,0.0,0,BEL,Belgium,Europe,Direct,Direct,No,Transient,D,D,Bed & Breakfast,0,0,0,104.98,31-90 days
City Hotel,0,2016-04-18,Confirmed,0,2016-04-19,Check-Out,No Deposit,1,0,0,2,0.0,0,PRT,Portugal,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,118.0,0-7 days
City Hotel,11,2016-04-16,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,2,0,0,109.67,8-30 days
City Hotel,75,2016-04-17,Confirmed,0,2016-04-19,Check-Out,No Deposit,2,0,0,2,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient-Party,A,A,Self Catering,0,0,0,99.0,31-90 days
City Hotel,22,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,1,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,95.0,8-30 days
City Hotel,95,2016-04-17,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,1,0,2,0.0,0,BEL,Belgium,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,90.3,91-180 days
City Hotel,86,2016-04-17,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,1,0,2,0.0,0,GBR,United Kingdom,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,96.3,31-90 days
City Hotel,1,2016-04-16,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,2,0,2,0.0,0,ISR,Israel,Asia,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,89.0,0-7 days
City Hotel,0,2016-04-19,Confirmed,0,2016-04-20,Check-Out,No Deposit,0,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,111.0,0-7 days
City Hotel,41,2016-04-19,Confirmed,1,2016-04-20,Check-Out,No Deposit,0,1,0,1,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,99.9,31-90 days
City Hotel,0,2016-04-19,Confirmed,0,2016-04-20,Check-Out,No Deposit,0,1,0,1,0.0,0,PRT,Portugal,Europe,Corporate,Corporate,No,Transient,A,A,Bed & Breakfast,0,0,0,85.0,0-7 days
City Hotel,48,2016-04-17,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,88.5,31-90 days
City Hotel,19,2016-04-09,Confirmed,1,2016-04-20,Check-Out,No Deposit,4,7,0,2,1.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,140.05,8-30 days
City Hotel,70,2016-04-17,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,99.3,31-90 days
City Hotel,2,2016-04-17,Confirmed,1,2016-04-20,Check-Out,No Deposit,2,1,0,2,0.0,0,DEU,Germany,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,99.0,0-7 days
City Hotel,29,2016-04-15,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,3,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,102.8,8-30 days
City Hotel,72,2016-04-13,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,5,0,2,0.0,0,DEU,Germany,Europe,Direct,Direct,No,Transient,A,A,Bed & Breakfast,0,0,0,86.82,31-90 days
City Hotel,6,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,1,0.0,0,ROU,Romania,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,104.0,0-7 days
City Hotel,26,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,2,0.0,0,DEU,Germany,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,1,0,0,89.0,8-30 days
City Hotel,71,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,2,0.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,85.5,31-90 days
City Hotel,4,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,1,0.0,0,NLD,Netherlands,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,1,0,0,73.92,0-7 days
City Hotel,71,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,2,2.0,0,FRA,France,Europe,Online TA,TA/TO,No,Transient,F,F,Bed & Breakfast,2,0,0,168.3,31-90 days
City Hotel,90,2016-04-16,Confirmed,0,2016-04-20,Check-Out,No Deposit,2,2,0,1,0.0,0,CHE,Switzerland,Europe,Online TA,TA/TO,No,Transient,A,A,Bed & Breakfast,0,0,0,80.75,31-90 days
City Hotel,33,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,2,0.0,0,PRT,Portugal,Europe,Online TA,TA/TO,No,Transient,A,A,Self Catering,0,0,0,80.1,31-90 days
City Hotel,35,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,3,0.0,0,THA,Thailand,Asia,Online TA,TA/TO,No,Transient,D,D,Bed & Breakfast,2,0,0,137.7,31-90 days
City Hotel,35,2016-04-18,Confirmed,0,2016-04-20,Check-Out,No Deposit,1,1,0,2,1.0,0,THA,Thailand,Asia,Online TA,TA/TO,No,Transient,A,D,Bed & Breakfast,2,0,0,112.5,31-90 days
